class,label,path
dalmatian,4,JPEGImages/dalmatian/dalmatian_10050.jpg
collie,45,JPEGImages/collie/collie_10183.jpg
collie,45,JPEGImages/collie/collie_10091.jpg
sheep,22,JPEGImages/sheep/sheep_10806.jpg
leopard,14,JPEGImages/leopard/leopard_10354.jpg
pig,41,JPEGImages/pig/pig_10090.jpg
horse,6,JPEGImages/horse/horse_11389.jpg
rabbit,28,JPEGImages/rabbit/rabbit_10032.jpg
lion,42,JPEGImages/lion/lion_10877.jpg
leopard,14,JPEGImages/leopard/leopard_10090.jpg
walrus,46,JPEGImages/walrus/walrus_10029.jpg
deer,39,JPEGImages/deer/deer_10548.jpg
sheep,22,JPEGImages/sheep/sheep_11371.jpg
rhinoceros,27,JPEGImages/rhinoceros/rhinoceros_10554.jpg
raccoon,47,JPEGImages/raccoon/raccoon_10206.jpg
hamster,25,JPEGImages/hamster/hamster_10448.jpg
grizzly bear,1,JPEGImages/grizzly+bear/grizzly+bear_10509.jpg
bobcat,40,JPEGImages/bobcat/bobcat_10263.jpg
buffalo,36,JPEGImages/buffalo/buffalo_10324.jpg
collie,45,JPEGImages/collie/collie_10355.jpg
rhinoceros,27,JPEGImages/rhinoceros/rhinoceros_10048.jpg
tiger,12,JPEGImages/tiger/tiger_10068.jpg
humpback whale,17,JPEGImages/humpback+whale/humpback+whale_10639.jpg
humpback whale,17,JPEGImages/humpback+whale/humpback+whale_10105.jpg
german shepherd,7,JPEGImages/german+shepherd/german+shepherd_10941.jpg
gorilla,19,JPEGImages/gorilla/gorilla_10254.jpg
squirrel,26,JPEGImages/squirrel/squirrel_10225.jpg
polar bear,44,JPEGImages/polar+bear/polar+bear_10176.jpg
leopard,14,JPEGImages/leopard/leopard_10666.jpg
hamster,25,JPEGImages/hamster/hamster_10170.jpg
squirrel,26,JPEGImages/squirrel/squirrel_11190.jpg
chimpanzee,24,JPEGImages/chimpanzee/chimpanzee_10484.jpg
leopard,14,JPEGImages/leopard/leopard_10348.jpg
deer,39,JPEGImages/deer/deer_11277.jpg
elephant,18,JPEGImages/elephant/elephant_10156.jpg
seal,23,JPEGImages/seal/seal_10695.jpg
fox,21,JPEGImages/fox/fox_10662.jpg
squirrel,26,JPEGImages/squirrel/squirrel_11061.jpg
giraffe,30,JPEGImages/giraffe/giraffe_11187.jpg
skunk,10,JPEGImages/skunk/skunk_10107.jpg
giant panda,38,JPEGImages/giant+panda/giant+panda_10043.jpg
grizzly bear,1,JPEGImages/grizzly+bear/grizzly+bear_10052.jpg
persian cat,5,JPEGImages/persian+cat/persian+cat_10208.jpg
seal,23,JPEGImages/seal/seal_10645.jpg
fox,21,JPEGImages/fox/fox_10494.jpg
seal,23,JPEGImages/seal/seal_10333.jpg
giant panda,38,JPEGImages/giant+panda/giant+panda_10457.jpg
rhinoceros,27,JPEGImages/rhinoceros/rhinoceros_10391.jpg
giant panda,38,JPEGImages/giant+panda/giant+panda_10722.jpg
humpback whale,17,JPEGImages/humpback+whale/humpback+whale_10489.jpg
polar bear,44,JPEGImages/polar+bear/polar+bear_10639.jpg
squirrel,26,JPEGImages/squirrel/squirrel_10306.jpg
chimpanzee,24,JPEGImages/chimpanzee/chimpanzee_10137.jpg
antelope,0,JPEGImages/antelope/antelope_10556.jpg
zebra,37,JPEGImages/zebra/zebra_10904.jpg
chihuahua,32,JPEGImages/chihuahua/chihuahua_10239.jpg
persian cat,5,JPEGImages/persian+cat/persian+cat_10275.jpg
giraffe,30,JPEGImages/giraffe/giraffe_11161.jpg
ox,20,JPEGImages/ox/ox_10696.jpg
collie,45,JPEGImages/collie/collie_10107.jpg
buffalo,36,JPEGImages/buffalo/buffalo_10143.jpg
elephant,18,JPEGImages/elephant/elephant_10508.jpg
horse,6,JPEGImages/horse/horse_10216.jpg
seal,23,JPEGImages/seal/seal_10566.jpg
horse,6,JPEGImages/horse/horse_10214.jpg
buffalo,36,JPEGImages/buffalo/buffalo_10582.jpg
giraffe,30,JPEGImages/giraffe/giraffe_10833.jpg
giraffe,30,JPEGImages/giraffe/giraffe_10024.jpg
blue whale,8,JPEGImages/blue+whale/blue+whale_10103.jpg
sheep,22,JPEGImages/sheep/sheep_10779.jpg
deer,39,JPEGImages/deer/deer_10427.jpg
antelope,0,JPEGImages/antelope/antelope_10248.jpg
polar bear,44,JPEGImages/polar+bear/polar+bear_10152.jpg
seal,23,JPEGImages/seal/seal_10190.jpg
rhinoceros,27,JPEGImages/rhinoceros/rhinoceros_10497.jpg
zebra,37,JPEGImages/zebra/zebra_10237.jpg
polar bear,44,JPEGImages/polar+bear/polar+bear_10243.jpg
german shepherd,7,JPEGImages/german+shepherd/german+shepherd_10463.jpg
humpback whale,17,JPEGImages/humpback+whale/humpback+whale_10152.jpg
wolf,31,JPEGImages/wolf/wolf_10058.jpg
gorilla,19,JPEGImages/gorilla/gorilla_10497.jpg
giant panda,38,JPEGImages/giant+panda/giant+panda_10041.jpg
fox,21,JPEGImages/fox/fox_10200.jpg
ox,20,JPEGImages/ox/ox_10111.jpg
buffalo,36,JPEGImages/buffalo/buffalo_10122.jpg
horse,6,JPEGImages/horse/horse_10456.jpg
fox,21,JPEGImages/fox/fox_10441.jpg
polar bear,44,JPEGImages/polar+bear/polar+bear_10638.jpg
giraffe,30,JPEGImages/giraffe/giraffe_10062.jpg
seal,23,JPEGImages/seal/seal_10796.jpg
bat,29,JPEGImages/bat/bat_10270.jpg
elephant,18,JPEGImages/elephant/elephant_10595.jpg
rabbit,28,JPEGImages/rabbit/rabbit_10761.jpg
moose,15,JPEGImages/moose/moose_10661.jpg
lion,42,JPEGImages/lion/lion_10215.jpg
gorilla,19,JPEGImages/gorilla/gorilla_10727.jpg
rhinoceros,27,JPEGImages/rhinoceros/rhinoceros_10271.jpg
german shepherd,7,JPEGImages/german+shepherd/german+shepherd_10911.jpg
buffalo,36,JPEGImages/buffalo/buffalo_10424.jpg
cow,48,JPEGImages/cow/cow_10960.jpg
grizzly bear,1,JPEGImages/grizzly+bear/grizzly+bear_10427.jpg
collie,45,JPEGImages/collie/collie_10296.jpg
antelope,0,JPEGImages/antelope/antelope_11013.jpg
raccoon,47,JPEGImages/raccoon/raccoon_10472.jpg
squirrel,26,JPEGImages/squirrel/squirrel_10688.jpg
giraffe,30,JPEGImages/giraffe/giraffe_10951.jpg
zebra,37,JPEGImages/zebra/zebra_10661.jpg
zebra,37,JPEGImages/zebra/zebra_10889.jpg
ox,20,JPEGImages/ox/ox_10258.jpg
chihuahua,32,JPEGImages/chihuahua/chihuahua_10152.jpg
dolphin,49,JPEGImages/dolphin/dolphin_10745.jpg
wolf,31,JPEGImages/wolf/wolf_10035.jpg
bobcat,40,JPEGImages/bobcat/bobcat_10031.jpg
dolphin,49,JPEGImages/dolphin/dolphin_10471.jpg
walrus,46,JPEGImages/walrus/walrus_10015.jpg
buffalo,36,JPEGImages/buffalo/buffalo_10643.jpg
hippopotamus,13,JPEGImages/hippopotamus/hippopotamus_10320.jpg
elephant,18,JPEGImages/elephant/elephant_10423.jpg
dolphin,49,JPEGImages/dolphin/dolphin_10080.jpg
antelope,0,JPEGImages/antelope/antelope_10825.jpg
chimpanzee,24,JPEGImages/chimpanzee/chimpanzee_10615.jpg
antelope,0,JPEGImages/antelope/antelope_10507.jpg
pig,41,JPEGImages/pig/pig_10550.jpg
giant panda,38,JPEGImages/giant+panda/giant+panda_10482.jpg
zebra,37,JPEGImages/zebra/zebra_10099.jpg
sheep,22,JPEGImages/sheep/sheep_10702.jpg
rat,33,JPEGImages/rat/rat_10107.jpg
collie,45,JPEGImages/collie/collie_10617.jpg
hippopotamus,13,JPEGImages/hippopotamus/hippopotamus_10086.jpg
buffalo,36,JPEGImages/buffalo/buffalo_10123.jpg
giraffe,30,JPEGImages/giraffe/giraffe_11018.jpg
chimpanzee,24,JPEGImages/chimpanzee/chimpanzee_10005.jpg
antelope,0,JPEGImages/antelope/antelope_11026.jpg
antelope,0,JPEGImages/antelope/antelope_10189.jpg
bobcat,40,JPEGImages/bobcat/bobcat_10405.jpg
cow,48,JPEGImages/cow/cow_11287.jpg
horse,6,JPEGImages/horse/horse_11572.jpg
elephant,18,JPEGImages/elephant/elephant_10710.jpg
deer,39,JPEGImages/deer/deer_11244.jpg
giant panda,38,JPEGImages/giant+panda/giant+panda_10072.jpg
deer,39,JPEGImages/deer/deer_11155.jpg
chimpanzee,24,JPEGImages/chimpanzee/chimpanzee_10644.jpg
sheep,22,JPEGImages/sheep/sheep_10699.jpg
antelope,0,JPEGImages/antelope/antelope_10973.jpg
zebra,37,JPEGImages/zebra/zebra_10771.jpg
ox,20,JPEGImages/ox/ox_10595.jpg
sheep,22,JPEGImages/sheep/sheep_11351.jpg
squirrel,26,JPEGImages/squirrel/squirrel_10838.jpg
giraffe,30,JPEGImages/giraffe/giraffe_11086.jpg
hamster,25,JPEGImages/hamster/hamster_10361.jpg
buffalo,36,JPEGImages/buffalo/buffalo_10870.jpg
buffalo,36,JPEGImages/buffalo/buffalo_10004.jpg
lion,42,JPEGImages/lion/lion_10665.jpg
tiger,12,JPEGImages/tiger/tiger_10636.jpg
spider monkey,16,JPEGImages/spider+monkey/spider+monkey_10165.jpg
german shepherd,7,JPEGImages/german+shepherd/german+shepherd_10227.jpg
collie,45,JPEGImages/collie/collie_10593.jpg
killer whale,2,JPEGImages/killer+whale/killer+whale_10074.jpg
weasel,34,JPEGImages/weasel/weasel_10186.jpg
otter,35,JPEGImages/otter/otter_10512.jpg
pig,41,JPEGImages/pig/pig_10367.jpg
giraffe,30,JPEGImages/giraffe/giraffe_10942.jpg
siamese cat,9,JPEGImages/siamese+cat/siamese+cat_10357.jpg
blue whale,8,JPEGImages/blue+whale/blue+whale_10022.jpg
rabbit,28,JPEGImages/rabbit/rabbit_10268.jpg
pig,41,JPEGImages/pig/pig_10358.jpg
horse,6,JPEGImages/horse/horse_10959.jpg
leopard,14,JPEGImages/leopard/leopard_10425.jpg
bobcat,40,JPEGImages/bobcat/bobcat_10537.jpg
chimpanzee,24,JPEGImages/chimpanzee/chimpanzee_10338.jpg
grizzly bear,1,JPEGImages/grizzly+bear/grizzly+bear_10452.jpg
deer,39,JPEGImages/deer/deer_10945.jpg
rhinoceros,27,JPEGImages/rhinoceros/rhinoceros_10223.jpg
cow,48,JPEGImages/cow/cow_11107.jpg
squirrel,26,JPEGImages/squirrel/squirrel_10941.jpg
leopard,14,JPEGImages/leopard/leopard_10646.jpg
raccoon,47,JPEGImages/raccoon/raccoon_10360.jpg
grizzly bear,1,JPEGImages/grizzly+bear/grizzly+bear_10253.jpg
persian cat,5,JPEGImages/persian+cat/persian+cat_10139.jpg
seal,23,JPEGImages/seal/seal_10418.jpg
cow,48,JPEGImages/cow/cow_10796.jpg
blue whale,8,JPEGImages/blue+whale/blue+whale_10023.jpg
tiger,12,JPEGImages/tiger/tiger_10045.jpg
deer,39,JPEGImages/deer/deer_11254.jpg
collie,45,JPEGImages/collie/collie_10924.jpg
bobcat,40,JPEGImages/bobcat/bobcat_10295.jpg
spider monkey,16,JPEGImages/spider+monkey/spider+monkey_10262.jpg
giraffe,30,JPEGImages/giraffe/giraffe_11128.jpg
giant panda,38,JPEGImages/giant+panda/giant+panda_10208.jpg
bat,29,JPEGImages/bat/bat_10112.jpg
moose,15,JPEGImages/moose/moose_10643.jpg
antelope,0,JPEGImages/antelope/antelope_10095.jpg
dalmatian,4,JPEGImages/dalmatian/dalmatian_10261.jpg
seal,23,JPEGImages/seal/seal_10660.jpg
giraffe,30,JPEGImages/giraffe/giraffe_10613.jpg
humpback whale,17,JPEGImages/humpback+whale/humpback+whale_10315.jpg
hamster,25,JPEGImages/hamster/hamster_10256.jpg
gorilla,19,JPEGImages/gorilla/gorilla_10863.jpg
antelope,0,JPEGImages/antelope/antelope_10035.jpg
rabbit,28,JPEGImages/rabbit/rabbit_10699.jpg
polar bear,44,JPEGImages/polar+bear/polar+bear_10477.jpg
seal,23,JPEGImages/seal/seal_10395.jpg
seal,23,JPEGImages/seal/seal_10312.jpg
mole,11,JPEGImages/mole/mole_10083.jpg
moose,15,JPEGImages/moose/moose_10243.jpg
dolphin,49,JPEGImages/dolphin/dolphin_10480.jpg
dalmatian,4,JPEGImages/dalmatian/dalmatian_10135.jpg
sheep,22,JPEGImages/sheep/sheep_10009.jpg
hamster,25,JPEGImages/hamster/hamster_10136.jpg
pig,41,JPEGImages/pig/pig_10027.jpg
dalmatian,4,JPEGImages/dalmatian/dalmatian_10322.jpg
hamster,25,JPEGImages/hamster/hamster_10291.jpg
giraffe,30,JPEGImages/giraffe/giraffe_10395.jpg
antelope,0,JPEGImages/antelope/antelope_10482.jpg
rabbit,28,JPEGImages/rabbit/rabbit_10223.jpg
walrus,46,JPEGImages/walrus/walrus_10086.jpg
buffalo,36,JPEGImages/buffalo/buffalo_10584.jpg
spider monkey,16,JPEGImages/spider+monkey/spider+monkey_10034.jpg
deer,39,JPEGImages/deer/deer_10658.jpg
collie,45,JPEGImages/collie/collie_10990.jpg
collie,45,JPEGImages/collie/collie_10096.jpg
leopard,14,JPEGImages/leopard/leopard_10652.jpg
buffalo,36,JPEGImages/buffalo/buffalo_10675.jpg
zebra,37,JPEGImages/zebra/zebra_10609.jpg
wolf,31,JPEGImages/wolf/wolf_10204.jpg
grizzly bear,1,JPEGImages/grizzly+bear/grizzly+bear_10351.jpg
sheep,22,JPEGImages/sheep/sheep_11007.jpg
lion,42,JPEGImages/lion/lion_10643.jpg
antelope,0,JPEGImages/antelope/antelope_10129.jpg
bobcat,40,JPEGImages/bobcat/bobcat_10182.jpg
german shepherd,7,JPEGImages/german+shepherd/german+shepherd_10919.jpg
chihuahua,32,JPEGImages/chihuahua/chihuahua_10420.jpg
dalmatian,4,JPEGImages/dalmatian/dalmatian_10432.jpg
collie,45,JPEGImages/collie/collie_10460.jpg
buffalo,36,JPEGImages/buffalo/buffalo_10188.jpg
pig,41,JPEGImages/pig/pig_10202.jpg
deer,39,JPEGImages/deer/deer_11169.jpg
antelope,0,JPEGImages/antelope/antelope_10409.jpg
moose,15,JPEGImages/moose/moose_10666.jpg
hippopotamus,13,JPEGImages/hippopotamus/hippopotamus_10519.jpg
deer,39,JPEGImages/deer/deer_10662.jpg
giraffe,30,JPEGImages/giraffe/giraffe_10715.jpg
hamster,25,JPEGImages/hamster/hamster_10527.jpg
hamster,25,JPEGImages/hamster/hamster_10768.jpg
giant panda,38,JPEGImages/giant+panda/giant+panda_10638.jpg
rat,33,JPEGImages/rat/rat_10129.jpg
buffalo,36,JPEGImages/buffalo/buffalo_10017.jpg
moose,15,JPEGImages/moose/moose_10392.jpg
fox,21,JPEGImages/fox/fox_10412.jpg
elephant,18,JPEGImages/elephant/elephant_10372.jpg
squirrel,26,JPEGImages/squirrel/squirrel_10558.jpg
siamese cat,9,JPEGImages/siamese+cat/siamese+cat_10119.jpg
rabbit,28,JPEGImages/rabbit/rabbit_10630.jpg
deer,39,JPEGImages/deer/deer_11021.jpg
weasel,34,JPEGImages/weasel/weasel_10146.jpg
siamese cat,9,JPEGImages/siamese+cat/siamese+cat_10177.jpg
gorilla,19,JPEGImages/gorilla/gorilla_10024.jpg
wolf,31,JPEGImages/wolf/wolf_10320.jpg
siamese cat,9,JPEGImages/siamese+cat/siamese+cat_10132.jpg
rhinoceros,27,JPEGImages/rhinoceros/rhinoceros_10694.jpg
grizzly bear,1,JPEGImages/grizzly+bear/grizzly+bear_10815.jpg
cow,48,JPEGImages/cow/cow_10396.jpg
rabbit,28,JPEGImages/rabbit/rabbit_10903.jpg
bobcat,40,JPEGImages/bobcat/bobcat_10108.jpg
collie,45,JPEGImages/collie/collie_10280.jpg
german shepherd,7,JPEGImages/german+shepherd/german+shepherd_10929.jpg
mole,11,JPEGImages/mole/mole_10047.jpg
giraffe,30,JPEGImages/giraffe/giraffe_10989.jpg
deer,39,JPEGImages/deer/deer_10305.jpg
leopard,14,JPEGImages/leopard/leopard_10538.jpg
polar bear,44,JPEGImages/polar+bear/polar+bear_10656.jpg
gorilla,19,JPEGImages/gorilla/gorilla_10763.jpg
persian cat,5,JPEGImages/persian+cat/persian+cat_10077.jpg
rabbit,28,JPEGImages/rabbit/rabbit_10418.jpg
gorilla,19,JPEGImages/gorilla/gorilla_10498.jpg
chihuahua,32,JPEGImages/chihuahua/chihuahua_10283.jpg
otter,35,JPEGImages/otter/otter_10725.jpg
moose,15,JPEGImages/moose/moose_10657.jpg
bobcat,40,JPEGImages/bobcat/bobcat_10394.jpg
squirrel,26,JPEGImages/squirrel/squirrel_10193.jpg
wolf,31,JPEGImages/wolf/wolf_10202.jpg
hamster,25,JPEGImages/hamster/hamster_10365.jpg
antelope,0,JPEGImages/antelope/antelope_10563.jpg
tiger,12,JPEGImages/tiger/tiger_10481.jpg
cow,48,JPEGImages/cow/cow_10725.jpg
squirrel,26,JPEGImages/squirrel/squirrel_10808.jpg
moose,15,JPEGImages/moose/moose_10119.jpg
german shepherd,7,JPEGImages/german+shepherd/german+shepherd_10058.jpg
chimpanzee,24,JPEGImages/chimpanzee/chimpanzee_10239.jpg
chimpanzee,24,JPEGImages/chimpanzee/chimpanzee_10606.jpg
giraffe,30,JPEGImages/giraffe/giraffe_10323.jpg
tiger,12,JPEGImages/tiger/tiger_10227.jpg
deer,39,JPEGImages/deer/deer_11148.jpg
giraffe,30,JPEGImages/giraffe/giraffe_10606.jpg
pig,41,JPEGImages/pig/pig_10229.jpg
cow,48,JPEGImages/cow/cow_10974.jpg
lion,42,JPEGImages/lion/lion_10251.jpg
seal,23,JPEGImages/seal/seal_10763.jpg
elephant,18,JPEGImages/elephant/elephant_10292.jpg
deer,39,JPEGImages/deer/deer_10682.jpg
deer,39,JPEGImages/deer/deer_10665.jpg
elephant,18,JPEGImages/elephant/elephant_10673.jpg
beaver,3,JPEGImages/beaver/beaver_10140.jpg
leopard,14,JPEGImages/leopard/leopard_10563.jpg
rabbit,28,JPEGImages/rabbit/rabbit_10131.jpg
giant panda,38,JPEGImages/giant+panda/giant+panda_10318.jpg
seal,23,JPEGImages/seal/seal_10165.jpg
chihuahua,32,JPEGImages/chihuahua/chihuahua_10431.jpg
antelope,0,JPEGImages/antelope/antelope_10190.jpg
cow,48,JPEGImages/cow/cow_10533.jpg
rat,33,JPEGImages/rat/rat_10093.jpg
hamster,25,JPEGImages/hamster/hamster_10778.jpg
sheep,22,JPEGImages/sheep/sheep_10221.jpg
persian cat,5,JPEGImages/persian+cat/persian+cat_10411.jpg
squirrel,26,JPEGImages/squirrel/squirrel_10707.jpg
hippopotamus,13,JPEGImages/hippopotamus/hippopotamus_10191.jpg
persian cat,5,JPEGImages/persian+cat/persian+cat_10451.jpg
beaver,3,JPEGImages/beaver/beaver_10099.jpg
buffalo,36,JPEGImages/buffalo/buffalo_10833.jpg
wolf,31,JPEGImages/wolf/wolf_10185.jpg
pig,41,JPEGImages/pig/pig_10514.jpg
walrus,46,JPEGImages/walrus/walrus_10145.jpg
squirrel,26,JPEGImages/squirrel/squirrel_10582.jpg
lion,42,JPEGImages/lion/lion_10735.jpg
seal,23,JPEGImages/seal/seal_10841.jpg
squirrel,26,JPEGImages/squirrel/squirrel_11172.jpg
beaver,3,JPEGImages/beaver/beaver_10018.jpg
sheep,22,JPEGImages/sheep/sheep_10248.jpg
sheep,22,JPEGImages/sheep/sheep_10914.jpg
chimpanzee,24,JPEGImages/chimpanzee/chimpanzee_10394.jpg
giant panda,38,JPEGImages/giant+panda/giant+panda_10767.jpg
bobcat,40,JPEGImages/bobcat/bobcat_10098.jpg
rabbit,28,JPEGImages/rabbit/rabbit_10864.jpg
lion,42,JPEGImages/lion/lion_10940.jpg
lion,42,JPEGImages/lion/lion_10223.jpg
collie,45,JPEGImages/collie/collie_10772.jpg
ox,20,JPEGImages/ox/ox_10650.jpg
cow,48,JPEGImages/cow/cow_10420.jpg
tiger,12,JPEGImages/tiger/tiger_10684.jpg
otter,35,JPEGImages/otter/otter_10383.jpg
tiger,12,JPEGImages/tiger/tiger_10843.jpg
deer,39,JPEGImages/deer/deer_10461.jpg
rabbit,28,JPEGImages/rabbit/rabbit_10689.jpg
persian cat,5,JPEGImages/persian+cat/persian+cat_10010.jpg
moose,15,JPEGImages/moose/moose_10693.jpg
german shepherd,7,JPEGImages/german+shepherd/german+shepherd_10844.jpg
rat,33,JPEGImages/rat/rat_10089.jpg
elephant,18,JPEGImages/elephant/elephant_10721.jpg
giant panda,38,JPEGImages/giant+panda/giant+panda_10222.jpg
hamster,25,JPEGImages/hamster/hamster_10158.jpg
collie,45,JPEGImages/collie/collie_10850.jpg
german shepherd,7,JPEGImages/german+shepherd/german+shepherd_10048.jpg
cow,48,JPEGImages/cow/cow_10013.jpg
persian cat,5,JPEGImages/persian+cat/persian+cat_10608.jpg
tiger,12,JPEGImages/tiger/tiger_10666.jpg
lion,42,JPEGImages/lion/lion_10918.jpg
squirrel,26,JPEGImages/squirrel/squirrel_10475.jpg
elephant,18,JPEGImages/elephant/elephant_11004.jpg
cow,48,JPEGImages/cow/cow_10968.jpg
gorilla,19,JPEGImages/gorilla/gorilla_10493.jpg
rabbit,28,JPEGImages/rabbit/rabbit_10062.jpg
seal,23,JPEGImages/seal/seal_10643.jpg
pig,41,JPEGImages/pig/pig_10698.jpg
dalmatian,4,JPEGImages/dalmatian/dalmatian_10447.jpg
polar bear,44,JPEGImages/polar+bear/polar+bear_10769.jpg
persian cat,5,JPEGImages/persian+cat/persian+cat_10636.jpg
collie,45,JPEGImages/collie/collie_10642.jpg
killer whale,2,JPEGImages/killer+whale/killer+whale_10021.jpg
dolphin,49,JPEGImages/dolphin/dolphin_10861.jpg
gorilla,19,JPEGImages/gorilla/gorilla_10165.jpg
collie,45,JPEGImages/collie/collie_10510.jpg
rabbit,28,JPEGImages/rabbit/rabbit_10756.jpg
deer,39,JPEGImages/deer/deer_11107.jpg
horse,6,JPEGImages/horse/horse_11164.jpg
bobcat,40,JPEGImages/bobcat/bobcat_10458.jpg
lion,42,JPEGImages/lion/lion_10049.jpg
deer,39,JPEGImages/deer/deer_11125.jpg
horse,6,JPEGImages/horse/horse_10220.jpg
persian cat,5,JPEGImages/persian+cat/persian+cat_10048.jpg
giraffe,30,JPEGImages/giraffe/giraffe_10208.jpg
persian cat,5,JPEGImages/persian+cat/persian+cat_10421.jpg
moose,15,JPEGImages/moose/moose_10355.jpg
grizzly bear,1,JPEGImages/grizzly+bear/grizzly+bear_10784.jpg
lion,42,JPEGImages/lion/lion_10023.jpg
gorilla,19,JPEGImages/gorilla/gorilla_10017.jpg
ox,20,JPEGImages/ox/ox_10644.jpg
leopard,14,JPEGImages/leopard/leopard_10091.jpg
horse,6,JPEGImages/horse/horse_10168.jpg
leopard,14,JPEGImages/leopard/leopard_10612.jpg
deer,39,JPEGImages/deer/deer_11285.jpg
rhinoceros,27,JPEGImages/rhinoceros/rhinoceros_10467.jpg
dolphin,49,JPEGImages/dolphin/dolphin_10113.jpg
killer whale,2,JPEGImages/killer+whale/killer+whale_10088.jpg
giant panda,38,JPEGImages/giant+panda/giant+panda_10768.jpg
elephant,18,JPEGImages/elephant/elephant_10099.jpg
spider monkey,16,JPEGImages/spider+monkey/spider+monkey_10013.jpg
leopard,14,JPEGImages/leopard/leopard_10252.jpg
horse,6,JPEGImages/horse/horse_11224.jpg
siamese cat,9,JPEGImages/siamese+cat/siamese+cat_10187.jpg
weasel,34,JPEGImages/weasel/weasel_10228.jpg
ox,20,JPEGImages/ox/ox_10726.jpg
mouse,43,JPEGImages/mouse/mouse_10024.jpg
lion,42,JPEGImages/lion/lion_10802.jpg
buffalo,36,JPEGImages/buffalo/buffalo_10429.jpg
rabbit,28,JPEGImages/rabbit/rabbit_10577.jpg
ox,20,JPEGImages/ox/ox_10497.jpg
persian cat,5,JPEGImages/persian+cat/persian+cat_10171.jpg
bobcat,40,JPEGImages/bobcat/bobcat_10475.jpg
sheep,22,JPEGImages/sheep/sheep_10531.jpg
rat,33,JPEGImages/rat/rat_10097.jpg
persian cat,5,JPEGImages/persian+cat/persian+cat_10616.jpg
rhinoceros,27,JPEGImages/rhinoceros/rhinoceros_10614.jpg
horse,6,JPEGImages/horse/horse_10061.jpg
deer,39,JPEGImages/deer/deer_10008.jpg
chihuahua,32,JPEGImages/chihuahua/chihuahua_10357.jpg
chihuahua,32,JPEGImages/chihuahua/chihuahua_10400.jpg
dolphin,49,JPEGImages/dolphin/dolphin_10761.jpg
fox,21,JPEGImages/fox/fox_10091.jpg
seal,23,JPEGImages/seal/seal_10929.jpg
zebra,37,JPEGImages/zebra/zebra_11032.jpg
antelope,0,JPEGImages/antelope/antelope_10172.jpg
polar bear,44,JPEGImages/polar+bear/polar+bear_10321.jpg
collie,45,JPEGImages/collie/collie_10662.jpg
lion,42,JPEGImages/lion/lion_10194.jpg
buffalo,36,JPEGImages/buffalo/buffalo_10750.jpg
leopard,14,JPEGImages/leopard/leopard_10147.jpg
giraffe,30,JPEGImages/giraffe/giraffe_11149.jpg
humpback whale,17,JPEGImages/humpback+whale/humpback+whale_10217.jpg
giant panda,38,JPEGImages/giant+panda/giant+panda_10660.jpg
giant panda,38,JPEGImages/giant+panda/giant+panda_10668.jpg
chimpanzee,24,JPEGImages/chimpanzee/chimpanzee_10281.jpg
cow,48,JPEGImages/cow/cow_10604.jpg
buffalo,36,JPEGImages/buffalo/buffalo_10137.jpg
squirrel,26,JPEGImages/squirrel/squirrel_11131.jpg
raccoon,47,JPEGImages/raccoon/raccoon_10333.jpg
polar bear,44,JPEGImages/polar+bear/polar+bear_10413.jpg
antelope,0,JPEGImages/antelope/antelope_10813.jpg
bat,29,JPEGImages/bat/bat_10368.jpg
zebra,37,JPEGImages/zebra/zebra_11042.jpg
zebra,37,JPEGImages/zebra/zebra_10359.jpg
zebra,37,JPEGImages/zebra/zebra_10518.jpg
polar bear,44,JPEGImages/polar+bear/polar+bear_10142.jpg
bobcat,40,JPEGImages/bobcat/bobcat_10153.jpg
leopard,14,JPEGImages/leopard/leopard_10316.jpg
bobcat,40,JPEGImages/bobcat/bobcat_10505.jpg
deer,39,JPEGImages/deer/deer_10376.jpg
pig,41,JPEGImages/pig/pig_10128.jpg
horse,6,JPEGImages/horse/horse_10724.jpg
cow,48,JPEGImages/cow/cow_10226.jpg
elephant,18,JPEGImages/elephant/elephant_10442.jpg
bobcat,40,JPEGImages/bobcat/bobcat_10147.jpg
bobcat,40,JPEGImages/bobcat/bobcat_10524.jpg
hippopotamus,13,JPEGImages/hippopotamus/hippopotamus_10136.jpg
grizzly bear,1,JPEGImages/grizzly+bear/grizzly+bear_10707.jpg
polar bear,44,JPEGImages/polar+bear/polar+bear_10588.jpg
cow,48,JPEGImages/cow/cow_10385.jpg
grizzly bear,1,JPEGImages/grizzly+bear/grizzly+bear_10220.jpg
collie,45,JPEGImages/collie/collie_10507.jpg
weasel,34,JPEGImages/weasel/weasel_10126.jpg
humpback whale,17,JPEGImages/humpback+whale/humpback+whale_10657.jpg
german shepherd,7,JPEGImages/german+shepherd/german+shepherd_10583.jpg
rabbit,28,JPEGImages/rabbit/rabbit_10604.jpg
wolf,31,JPEGImages/wolf/wolf_10391.jpg
leopard,14,JPEGImages/leopard/leopard_10272.jpg
squirrel,26,JPEGImages/squirrel/squirrel_10029.jpg
deer,39,JPEGImages/deer/deer_10479.jpg
cow,48,JPEGImages/cow/cow_10531.jpg
cow,48,JPEGImages/cow/cow_11002.jpg
sheep,22,JPEGImages/sheep/sheep_10856.jpg
fox,21,JPEGImages/fox/fox_10513.jpg
